date,day,incident,min_delay
2024-03-29,Friday,Security,0
2024-03-29,Friday,Security,0
2024-03-29,Friday,General Delay,30
2024-03-29,Friday,Security,30
2024-03-29,Friday,Mechanical,30
2024-03-29,Friday,Security,15
2024-03-29,Friday,Mechanical,10
2024-03-29,Friday,Mechanical,20
2024-03-29,Friday,Mechanical,20
2024-03-29,Friday,Mechanical,25
2024-03-29,Friday,Mechanical,20
2024-03-29,Friday,Diversion,0
2024-03-29,Friday,Mechanical,20
2024-03-29,Friday,Vision,25
2024-03-29,Friday,Mechanical,12
2024-03-29,Friday,Mechanical,15
2024-03-29,Friday,Mechanical,6
2024-03-29,Friday,Vision,9
2024-03-29,Friday,Vision,30
2024-03-29,Friday,Security,9
2024-03-29,Friday,Collision - TTC,25
2024-03-29,Friday,Security,10
2024-03-29,Friday,Security,10
2024-03-29,Friday,Collision - TTC,9
2024-03-29,Friday,Operations - Operator,8
2024-03-29,Friday,Mechanical,7
2024-03-29,Friday,Security,10
2024-03-29,Friday,Utilized Off Route,20
2024-03-29,Friday,Cleaning - Unsanitary,5
2024-03-29,Friday,Vision,8
2024-03-29,Friday,Security,0
2024-03-29,Friday,Operations - Operator,10
2024-03-29,Friday,Mechanical,10
2024-03-29,Friday,Operations - Operator,7
2024-03-29,Friday,Diversion,136
2024-03-29,Friday,Diversion,15
2024-03-29,Friday,Investigation,10
2024-03-29,Friday,Mechanical,10
2024-03-29,Friday,Mechanical,11
2024-03-29,Friday,Mechanical,16
2024-03-29,Friday,Mechanical,10
2024-03-29,Friday,Mechanical,15
2024-03-29,Friday,Security,0
2024-03-29,Friday,Mechanical,16
2024-03-29,Friday,Diversion,524
2024-03-29,Friday,Diversion,103
2024-03-29,Friday,Emergency Services,7
2024-03-29,Friday,Mechanical,20
2024-03-29,Friday,Utilized Off Route,10
2024-03-29,Friday,Utilized Off Route,10
2024-03-29,Friday,Utilized Off Route,10
2024-03-29,Friday,Utilized Off Route,25
2024-03-29,Friday,General Delay,9
2024-03-29,Friday,Mechanical,28
2024-03-29,Friday,Diversion,8
2024-03-29,Friday,General Delay,30
2024-03-29,Friday,Operations - Operator,30
2024-03-29,Friday,Diversion,8
2024-03-29,Friday,Mechanical,10
2024-03-29,Friday,Collision - TTC,14
2024-03-29,Friday,Operations - Operator,10
2024-03-29,Friday,Diversion,180
2024-03-29,Friday,Emergency Services,0
2024-03-29,Friday,Cleaning - Unsanitary,22
2024-03-29,Friday,Mechanical,10
2024-03-29,Friday,Operations - Operator,26
2024-03-29,Friday,Security,30
2024-03-29,Friday,Vision,10
2024-03-29,Friday,Cleaning - Unsanitary,30
2024-03-29,Friday,Mechanical,6
2024-03-29,Friday,Mechanical,1
2024-03-29,Friday,Cleaning - Unsanitary,6
2024-03-29,Friday,Diversion,95
2024-03-29,Friday,Operations - Operator,10
2024-03-29,Friday,Mechanical,12
2024-03-29,Friday,Emergency Services,10
2024-03-29,Friday,Investigation,0
2024-03-29,Friday,Emergency Services,15
2024-03-29,Friday,Operations - Operator,10
2024-03-29,Friday,Security,0
2024-03-29,Friday,General Delay,25
2024-03-29,Friday,Operations - Operator,32
2024-03-29,Friday,Operations - Operator,11
2024-03-29,Friday,Vision,25
2024-03-29,Friday,Operations - Operator,30
2024-03-29,Friday,Operations - Operator,10
2024-03-29,Friday,Security,10
2024-03-29,Friday,Operations - Operator,10
2024-03-29,Friday,Operations - Operator,14
2024-03-29,Friday,Mechanical,20
2024-03-29,Friday,Mechanical,15
2024-03-29,Friday,Emergency Services,10
2024-03-29,Friday,General Delay,15
2024-03-29,Friday,Security,0
2024-03-29,Friday,Security,0
2024-03-30,Saturday,Mechanical,0
2024-03-30,Saturday,Security,0
2024-03-30,Saturday,Emergency Services,30
2024-03-30,Saturday,Emergency Services,15
2024-03-30,Saturday,Vision,30
2024-03-30,Saturday,Security,0
2024-03-30,Saturday,Security,0
2024-03-30,Saturday,Emergency Services,30
2024-03-30,Saturday,Utilized Off Route,30
2024-03-30,Saturday,Operations - Operator,30
2024-03-30,Saturday,Emergency Services,0
2024-03-30,Saturday,Security,30
2024-03-30,Saturday,Security,0
2024-03-30,Saturday,Emergency Services,0
2024-03-30,Saturday,Diversion,98
2024-03-30,Saturday,Operations - Operator,20
2024-03-30,Saturday,Diversion,57
2024-03-30,Saturday,Security,0
2024-03-30,Saturday,Operations - Operator,30
2024-03-30,Saturday,Emergency Services,20
2024-03-30,Saturday,Security,0
2024-03-30,Saturday,Operations - Operator,20
2024-03-30,Saturday,Security,10
2024-03-30,Saturday,Emergency Services,20
2024-03-30,Saturday,Collision - TTC,0
2024-03-30,Saturday,Security,17
2024-03-30,Saturday,Mechanical,19
2024-03-30,Saturday,Mechanical,20
2024-03-30,Saturday,Diversion,0
2024-03-30,Saturday,Mechanical,10
2024-03-30,Saturday,Emergency Services,10
2024-03-30,Saturday,Diversion,81
2024-03-30,Saturday,Mechanical,11
2024-03-30,Saturday,Operations - Operator,8
2024-03-30,Saturday,Collision - TTC,9
2024-03-30,Saturday,Mechanical,17
2024-03-30,Saturday,Operations - Operator,22
2024-03-30,Saturday,Mechanical,15
2024-03-30,Saturday,Operations - Operator,18
2024-03-30,Saturday,Operations - Operator,20
2024-03-30,Saturday,Vision,10
2024-03-30,Saturday,Vision,10
2024-03-30,Saturday,Collision - TTC,20
2024-03-30,Saturday,Operations - Operator,30
2024-03-30,Saturday,Operations - Operator,10
2024-03-30,Saturday,Collision - TTC,9
2024-03-30,Saturday,Mechanical,15
2024-03-30,Saturday,Mechanical,7
2024-03-30,Saturday,Collision - TTC,9
2024-03-30,Saturday,Mechanical,25
2024-03-30,Saturday,Mechanical,12
2024-03-30,Saturday,General Delay,0
2024-03-30,Saturday,Mechanical,10
2024-03-30,Saturday,Vision,13
2024-03-30,Saturday,Operations - Operator,10
2024-03-30,Saturday,Operations - Operator,15
2024-03-30,Saturday,Mechanical,11
2024-03-30,Saturday,Investigation,12
2024-03-30,Saturday,Mechanical,8
2024-03-30,Saturday,Mechanical,9
2024-03-30,Saturday,Vision,9
2024-03-30,Saturday,Mechanical,9
2024-03-30,Saturday,Security,0
2024-03-30,Saturday,General Delay,0
2024-03-30,Saturday,Operations - Operator,0
2024-03-30,Saturday,Investigation,8
2024-03-30,Saturday,Vision,14
2024-03-30,Saturday,Mechanical,10
2024-03-30,Saturday,Operations - Operator,5
2024-03-30,Saturday,Vision,10
2024-03-30,Saturday,Mechanical,20
2024-03-30,Saturday,Operations - Operator,20
2024-03-30,Saturday,Operations - Operator,12
2024-03-30,Saturday,General Delay,10
2024-03-30,Saturday,Mechanical,12
2024-03-30,Saturday,Mechanical,22
2024-03-30,Saturday,Mechanical,9
2024-03-30,Saturday,Operations - Operator,8
2024-03-30,Saturday,Cleaning - Unsanitary,10
2024-03-30,Saturday,Operations - Operator,10
2024-03-30,Saturday,Diversion,85
2024-03-30,Saturday,Mechanical,30
2024-03-30,Saturday,Collision - TTC,10
2024-03-30,Saturday,General Delay,0
2024-03-30,Saturday,Emergency Services,0
2024-03-30,Saturday,Security,0
2024-03-30,Saturday,General Delay,0
2024-03-30,Saturday,Diversion,53
2024-03-30,Saturday,General Delay,0
2024-03-30,Saturday,Cleaning - Unsanitary,20
2024-03-30,Saturday,Emergency Services,14
2024-03-30,Saturday,Operations - Operator,6
2024-03-30,Saturday,Emergency Services,20
2024-03-30,Saturday,Cleaning - Unsanitary,10
2024-03-30,Saturday,Mechanical,18
2024-03-30,Saturday,Mechanical,8
2024-03-30,Saturday,Operations - Operator,7
2024-03-30,Saturday,Operations - Operator,12
2024-03-30,Saturday,Investigation,30
2024-03-30,Saturday,Operations - Operator,10
2024-03-30,Saturday,Mechanical,10
2024-03-30,Saturday,Collision - TTC,11
2024-03-30,Saturday,Operations - Operator,10
2024-03-30,Saturday,Mechanical,26
2024-03-30,Saturday,Operations - Operator,10
2024-03-30,Saturday,Emergency Services,10
2024-03-30,Saturday,Investigation,19
2024-03-30,Saturday,Operations - Operator,11
2024-03-30,Saturday,Operations - Operator,14
2024-03-30,Saturday,Operations - Operator,10
2024-03-30,Saturday,Operations - Operator,30
2024-03-30,Saturday,Operations - Operator,20
2024-03-30,Saturday,Operations - Operator,14
2024-03-30,Saturday,Operations - Operator,12
2024-03-30,Saturday,Operations - Operator,7
2024-03-30,Saturday,Mechanical,14
2024-03-30,Saturday,Operations - Operator,12
2024-03-30,Saturday,Operations - Operator,7
2024-03-30,Saturday,Operations - Operator,5
2024-03-30,Saturday,Diversion,126
2024-03-30,Saturday,Operations - Operator,12
2024-03-30,Saturday,Operations - Operator,12
2024-03-30,Saturday,Mechanical,14
2024-03-30,Saturday,Mechanical,8
2024-03-30,Saturday,Mechanical,10
2024-03-30,Saturday,Security,11
2024-03-30,Saturday,Utilized Off Route,12
2024-03-30,Saturday,Operations - Operator,10
2024-03-30,Saturday,Security,24
2024-03-30,Saturday,Mechanical,12
2024-03-30,Saturday,Mechanical,22
2024-03-30,Saturday,Operations - Operator,8
2024-03-30,Saturday,Security,10
2024-03-30,Saturday,Mechanical,12
2024-03-30,Saturday,Mechanical,20
2024-03-30,Saturday,Mechanical,26
2024-03-30,Saturday,Mechanical,9
2024-03-30,Saturday,Emergency Services,24
2024-03-30,Saturday,Operations - Operator,18
2024-03-30,Saturday,Security,0
2024-03-30,Saturday,Cleaning - Unsanitary,12
2024-03-30,Saturday,Diversion,203
2024-03-30,Saturday,Road Blocked - NON-TTC Collision,20
2024-03-30,Saturday,Emergency Services,22
2024-03-30,Saturday,Mechanical,40
2024-03-30,Saturday,Mechanical,8
2024-03-30,Saturday,Operations - Operator,20
2024-03-30,Saturday,Operations - Operator,14
2024-03-30,Saturday,Mechanical,14
2024-03-30,Saturday,Operations - Operator,10
2024-03-30,Saturday,Mechanical,10
2024-03-30,Saturday,Emergency Services,15
2024-03-30,Saturday,Security,16
2024-03-30,Saturday,Security,25
2024-03-30,Saturday,Cleaning - Unsanitary,22
2024-03-30,Saturday,Operations - Operator,14
2024-03-30,Saturday,Mechanical,10
2024-03-30,Saturday,Security,10
2024-03-30,Saturday,Utilized Off Route,10
2024-03-30,Saturday,Utilized Off Route,10
2024-03-30,Saturday,Utilized Off Route,10
2024-03-30,Saturday,Diversion,29
2024-03-30,Saturday,Utilized Off Route,10
2024-03-30,Saturday,Diversion,0
2024-03-30,Saturday,Utilized Off Route,10
2024-03-30,Saturday,Utilized Off Route,8
2024-03-30,Saturday,Utilized Off Route,10
2024-03-30,Saturday,Utilized Off Route,9
2024-03-30,Saturday,Utilized Off Route,11
2024-03-30,Saturday,Collision - TTC,10
2024-03-30,Saturday,Utilized Off Route,12
2024-03-30,Saturday,Utilized Off Route,15
2024-03-30,Saturday,Security,0
2024-03-30,Saturday,Diversion,109
2024-03-30,Saturday,Diversion,0
2024-03-30,Saturday,Operations - Operator,20
2024-03-30,Saturday,Diversion,0
2024-03-30,Saturday,Operations - Operator,10
2024-03-30,Saturday,Operations - Operator,20
2024-03-30,Saturday,Collision - TTC,8
2024-03-30,Saturday,Emergency Services,14
2024-03-30,Saturday,Cleaning - Unsanitary,22
2024-03-30,Saturday,Operations - Operator,15
2024-03-30,Saturday,Mechanical,0
2024-03-30,Saturday,Mechanical,20
2024-03-31,Sunday,Operations - Operator,30
2024-03-31,Sunday,General Delay,30
2024-03-31,Sunday,Vision,5
2024-03-31,Sunday,Operations - Operator,28
2024-03-31,Sunday,Utilized Off Route,20
2024-03-31,Sunday,Mechanical,15
2024-03-31,Sunday,General Delay,30
2024-03-31,Sunday,Security,10
2024-03-31,Sunday,Emergency Services,0
2024-03-31,Sunday,Security,20
2024-03-31,Sunday,Mechanical,15
2024-03-31,Sunday,Diversion,80
2024-03-31,Sunday,Collision - TTC,30
2024-03-31,Sunday,Mechanical,0
2024-03-31,Sunday,Vision,13
2024-03-31,Sunday,Investigation,0
2024-03-31,Sunday,Investigation,0
2024-03-31,Sunday,Mechanical,11
2024-03-31,Sunday,Security,30
2024-03-31,Sunday,Emergency Services,2
2024-03-31,Sunday,Operations - Operator,20
2024-03-31,Sunday,Operations - Operator,30
2024-03-31,Sunday,Mechanical,10
2024-03-31,Sunday,Operations - Operator,55
2024-03-31,Sunday,Mechanical,12
2024-03-31,Sunday,Mechanical,19
2024-03-31,Sunday,Investigation,30
2024-03-31,Sunday,Mechanical,9
2024-03-31,Sunday,Mechanical,20
2024-03-31,Sunday,Vision,18
2024-03-31,Sunday,Collision - TTC,13
2024-03-31,Sunday,Operations - Operator,15
2024-03-31,Sunday,Security,24
2024-03-31,Sunday,Mechanical,20
2024-03-31,Sunday,Mechanical,10
2024-03-31,Sunday,Mechanical,7
2024-03-31,Sunday,Diversion,250
2024-03-31,Sunday,Diversion,80
2024-03-31,Sunday,Diversion,0
2024-03-31,Sunday,Mechanical,10
2024-03-31,Sunday,Mechanical,8
2024-03-31,Sunday,Operations - Operator,15
2024-03-31,Sunday,Utilized Off Route,20
2024-03-31,Sunday,Mechanical,30
2024-03-31,Sunday,Cleaning - Unsanitary,10
2024-03-31,Sunday,Collision - TTC,2
2024-03-31,Sunday,Security,30
2024-03-31,Sunday,Diversion,88
2024-03-31,Sunday,Mechanical,20
2024-03-31,Sunday,Mechanical,20
2024-03-31,Sunday,Mechanical,18
2024-03-31,Sunday,Vision,60
2024-03-31,Sunday,Mechanical,8
2024-03-31,Sunday,Operations - Operator,6
2024-03-31,Sunday,Collision - TTC,24
2024-03-31,Sunday,Mechanical,13
2024-03-31,Sunday,Security,10
2024-03-31,Sunday,Investigation,6
2024-03-31,Sunday,Mechanical,12
2024-03-31,Sunday,Mechanical,10
2024-03-31,Sunday,Operations - Operator,25
2024-03-31,Sunday,Mechanical,7
2024-03-31,Sunday,Operations - Operator,10
2024-03-31,Sunday,Operations - Operator,10
2024-03-31,Sunday,General Delay,0
2024-03-31,Sunday,General Delay,0
2024-03-31,Sunday,Operations - Operator,11
2024-03-31,Sunday,Security,24
2024-03-31,Sunday,Operations - Operator,20
2024-03-31,Sunday,Operations - Operator,30
2024-03-31,Sunday,Collision - TTC,2
2024-03-31,Sunday,General Delay,15
2024-03-31,Sunday,Collision - TTC,0
2024-03-31,Sunday,Operations - Operator,6
2024-03-31,Sunday,Mechanical,16
2024-03-31,Sunday,Mechanical,20
2024-03-31,Sunday,Diversion,120
2024-03-31,Sunday,Mechanical,6
2024-03-31,Sunday,Mechanical,16
2024-03-31,Sunday,Cleaning - Unsanitary,10
2024-03-31,Sunday,Operations - Operator,30
2024-03-31,Sunday,Operations - Operator,10
2024-03-31,Sunday,Mechanical,16
2024-03-31,Sunday,General Delay,30
2024-03-31,Sunday,Security,0
2024-03-31,Sunday,Operations - Operator,10
2024-03-31,Sunday,Mechanical,10
2024-03-31,Sunday,Cleaning - Unsanitary,15
2024-03-31,Sunday,Operations - Operator,20
2024-03-31,Sunday,Mechanical,9
2024-03-31,Sunday,Operations - Operator,10
2024-03-31,Sunday,Mechanical,10
2024-03-31,Sunday,Mechanical,10
2024-03-31,Sunday,Road Blocked - NON-TTC Collision,40
2024-03-31,Sunday,Diversion,0
2024-03-31,Sunday,Diversion,100
2024-03-31,Sunday,Utilized Off Route,8
2024-03-31,Sunday,Utilized Off Route,10
2024-03-31,Sunday,Diversion,21
2024-03-31,Sunday,Emergency Services,13
2024-03-31,Sunday,Mechanical,10
2024-03-31,Sunday,Operations - Operator,8
2024-03-31,Sunday,Collision - TTC,0
2024-03-31,Sunday,Collision - TTC,25
2024-03-31,Sunday,Diversion,55
2024-03-31,Sunday,Mechanical,10
2024-03-31,Sunday,Security,0
2024-03-31,Sunday,Utilized Off Route,20
2024-03-31,Sunday,Operations - Operator,0
2024-03-31,Sunday,Diversion,0
2024-03-31,Sunday,Mechanical,30
2024-03-31,Sunday,Operations - Operator,20
2024-03-31,Sunday,Mechanical,15
2024-03-31,Sunday,Mechanical,11
2024-03-31,Sunday,Operations - Operator,10
2024-03-31,Sunday,Mechanical,10
2024-03-31,Sunday,Collision - TTC,10
2024-03-31,Sunday,Vision,10
2024-03-31,Sunday,Mechanical,10
2024-03-31,Sunday,Operations - Operator,10
2024-03-31,Sunday,General Delay,30
2024-03-31,Sunday,Vision,10
2024-03-31,Sunday,Emergency Services,19
2024-04-01,Monday,Operations - Operator,30
2024-04-01,Monday,Collision - TTC,0
2024-04-01,Monday,Mechanical,19
2024-04-01,Monday,Mechanical,11
2024-04-01,Monday,Diversion,121
2024-04-01,Monday,Mechanical,25
2024-04-01,Monday,Operations - Operator,3
2024-04-01,Monday,Diversion,816
2024-04-01,Monday,Collision - TTC,0
2024-04-01,Monday,Vision,16
2024-04-01,Monday,Vision,5
2024-04-01,Monday,Operations - Operator,11
2024-04-01,Monday,Mechanical,10
2024-04-01,Monday,Mechanical,20
2024-04-01,Monday,Operations - Operator,15
2024-04-01,Monday,Mechanical,10
2024-04-01,Monday,Mechanical,10
2024-04-01,Monday,Mechanical,15
2024-04-01,Monday,Mechanical,20
2024-04-01,Monday,Mechanical,15
2024-04-01,Monday,Diversion,445
2024-04-01,Monday,Diversion,445
2024-04-01,Monday,Diversion,432
2024-04-01,Monday,Mechanical,8
2024-04-01,Monday,Cleaning - Unsanitary,0
2024-04-01,Monday,Mechanical,8
2024-04-01,Monday,Emergency Services,10
2024-04-01,Monday,Operations - Operator,20
2024-04-01,Monday,Operations - Operator,9
2024-04-01,Monday,Mechanical,0
2024-04-01,Monday,Cleaning - Unsanitary,30
2024-04-01,Monday,Security,0
2024-04-01,Monday,General Delay,0
2024-04-01,Monday,Emergency Services,8
2024-04-01,Monday,Mechanical,16
2024-04-01,Monday,Collision - TTC,0
2024-04-01,Monday,Operations - Operator,16
2024-04-01,Monday,Operations - Operator,30
2024-04-01,Monday,Operations - Operator,6
2024-04-01,Monday,Operations - Operator,9
2024-04-01,Monday,Mechanical,11
2024-04-01,Monday,Mechanical,8
2024-04-01,Monday,Mechanical,10
2024-04-01,Monday,Mechanical,20
2024-04-01,Monday,Operations - Operator,7
2024-04-01,Monday,Operations - Operator,7
2024-04-01,Monday,Emergency Services,7
2024-04-01,Monday,Mechanical,10
2024-04-01,Monday,Collision - TTC,0
2024-04-01,Monday,Operations - Operator,30
2024-04-01,Monday,Mechanical,18
2024-04-01,Monday,Security,20
2024-04-01,Monday,Cleaning - Unsanitary,24
2024-04-01,Monday,Mechanical,8
2024-04-01,Monday,Mechanical,10
2024-04-01,Monday,Mechanical,8
2024-04-01,Monday,Operations - Operator,24
2024-04-01,Monday,Mechanical,12
2024-04-01,Monday,Mechanical,15
2024-04-01,Monday,Security,0
2024-04-01,Monday,Mechanical,12
2024-04-01,Monday,Mechanical,15
2024-04-01,Monday,General Delay,22
2024-04-01,Monday,Collision - TTC,10
2024-04-01,Monday,Mechanical,8
2024-04-01,Monday,Cleaning - Unsanitary,8
2024-04-01,Monday,Security,8
2024-04-01,Monday,Mechanical,10
2024-04-01,Monday,Emergency Services,15
2024-04-01,Monday,Operations - Operator,12
2024-04-01,Monday,Collision - TTC,7
2024-04-01,Monday,Diversion,39
2024-04-01,Monday,Mechanical,11
2024-04-01,Monday,Operations - Operator,20
2024-04-01,Monday,Operations - Operator,14
2024-04-01,Monday,Mechanical,24
2024-04-01,Monday,Operations - Operator,14
2024-04-01,Monday,Mechanical,20
2024-04-01,Monday,Mechanical,10
2024-04-01,Monday,Mechanical,19
2024-04-01,Monday,Collision - TTC,8
2024-04-01,Monday,Mechanical,20
2024-04-01,Monday,Collision - TTC,22
2024-04-01,Monday,Operations - Operator,10
2024-04-01,Monday,Emergency Services,27
2024-04-01,Monday,Operations - Operator,10
2024-04-01,Monday,Security,15
2024-04-01,Monday,Diversion,121
2024-04-01,Monday,Mechanical,10
2024-04-01,Monday,Collision - TTC,8
2024-04-01,Monday,Operations - Operator,10
2024-04-01,Monday,Utilized Off Route,8
2024-04-01,Monday,Utilized Off Route,16
2024-04-01,Monday,Mechanical,31
2024-04-01,Monday,Utilized Off Route,12
2024-04-01,Monday,Utilized Off Route,10
2024-04-01,Monday,Utilized Off Route,1
2024-04-01,Monday,Utilized Off Route,10
2024-04-01,Monday,Operations - Operator,20
2024-04-01,Monday,Operations - Operator,12
2024-04-01,Monday,Security,10
2024-04-01,Monday,Emergency Services,15
2024-04-01,Monday,Security,20
2024-04-01,Monday,Diversion,0
2024-04-01,Monday,Diversion,40
